time_cali_s,Ecell_V,I_mA,QDischarge_cali_mA_h,SOC
424.9480506600812,3.7288902,-4301.1069,708.7070868918188,0.6054048307533285
434.9480518596247,3.7250702,-4303.668,720.6600229456917,0.5987496541473514
444.94805304985493,3.7210927,-4310.1699,732.6254863943138,0.5920875025166529
454.9480542400852,3.7173121,-4313.125,744.6032473760308,0.5854185038440063
464.9480554293841,3.7134132,-4317.2622,756.5937696337887,0.5787423999258043
474.94805661961436,3.7095146,-4323.3696,768.5971746386717,0.5720591231291647
484.94805782008916,3.7056551,-4329.2803,780.6133257953559,0.5653687495078704
494.9480590093881,3.7017169,-4334.4028,792.6421403976778,0.5586713251112034
504.94806019961834,3.6977,-4336.1758,804.6835878019208,0.5519668670010259
514.9480613898486,3.6938014,-4341.1011,816.7378084225797,0.5452552969971102
524.9480625800788,3.6899419,-4347.0117,828.8050647813589,0.5385364689321633
534.9480637796223,3.6858463,-4352.1343,840.8853402370878,0.5318103920716855
544.9480649698526,3.6817505,-4356.0747,852.9787870575628,0.5250769816357469
554.9480661600828,3.6776943,-4358.2417,865.0855834638128,0.5183361383941322
564.9480673493817,3.6735592,-4366.5161,877.2059604516598,0.511587733732584
574.9480685498565,3.669306,-4371.0479,889.3402657609049,0.5048315740359289
584.9480697400868,3.6651711,-4375.7764,901.4882765405277,0.49806778338354707
594.9480709293857,3.6608391,-4381.0957,913.6502072960068,0.49129624234270364
604.948072119616,3.6565466,-4386.8091,925.8265916541889,0.4845166537997111
614.9480733098462,3.6522539,-4390.3555,938.0172045033098,0.4777291430926906
624.9480745093897,3.6477644,-4396.4629,950.2223776109479,0.4709335254995106
634.94807569962,3.6433144,-4402.1763,962.4423884708629,0.4641296465167111
644.9480768898502,3.638746,-4407.6929,974.6774433021328,0.4573173913252737
654.9480780800804,3.6341386,-4414.1943,986.9275643996828,0.45049674751179114
664.9480792693794,3.6295702,-4419.3169,999.1934460207829,0.4436673285264883
674.9480804698542,3.6249232,-4422.8633,1011.4748815142129,0.4368292494289925
684.9480816600844,3.6200793,-4431.1377,1023.7721783230229,0.4299823390406255
694.9480828493834,3.6154716,-4436.2603,1036.0855283629028,0.4231264905062343
704.9480840396136,3.6105883,-4440.792,1048.415241281193,0.4162615314198322
714.9480852298439,3.6057444,-4445.7173,1060.7616573098428,0.4093872723464802
724.9480864293873,3.6008217,-4453.4009,1073.124995502933,0.402503591320865
734.9480876196176,3.5958204,-4459.1143,1085.505183160263,0.39561052882113107
744.9480888098478,3.5908582,-4465.6157,1097.902533206923,0.38870791061630033
754.9480900000781,3.5857387,-4472.3145,1110.3171604386428,0.3817956727902059
764.9480911996216,3.5807767,-4478.8159,1122.7491789442229,0.37487375182028626
774.9480923898518,3.5755389,-4484.9238,1135.1989171845128,0.36794196482553615
784.9480935800821,3.5704587,-4493.001,1147.6664479904528,0.36100027125501744
794.948094769381,3.5652211,-4496.1538,1160.1518382514128,0.35404863386595
804.9480959596112,3.5600226,-4505.019,1172.655358979223,0.3470869017638938
814.948097160086,3.5548244,-4512.1118,1185.177419211693,0.34011484720406293
824.948098349385,3.5494289,-4518.2192,1197.7180760172528,0.33313243841179746
834.9480995396152,3.5441124,-4523.5386,1210.277242450083,0.32613972379694245
844.9481007298455,3.5387173,-4530.4346,1222.855271262203,0.3191365069536126
854.9481019200757,3.5334008,-4540.876,1235.452294898003,0.31212271413918913
864.9441031198949,3.5280843,-4546.3926,1248.0636164949528,0.30510096048099233
864.9461031192914,3.4467616,-10384.986,1248.0693859318028,0.30509774816386953
874.9461043095216,3.1217468,-17309.336,1295.2253155476928,0.27884218733778365
884.9461054997519,3.0251048,-17864.529,1344.086959520133,0.25163691589406983
894.9461066899821,2.9462237,-18334.809,1394.380632282713,0.22363431696025066
904.9461078802124,2.8840013,-18728.25,1445.891037546383,0.19495426358005194
914.9461090797558,2.8383975,-19039.338,1498.364819088273,0.16573781987360478
924.9461102699861,2.8036237,-19266.105,1551.579005126683,0.13610913245883438
934.946111459285,2.7778289,-19449.527,1605.3677741305828,0.10616052773731298
944.9461126495153,2.7600677,-19582.318,1659.5791494246428,0.07597662354768302
954.9461138397455,2.749553,-19642.408,1714.0679745646128,0.04563824034841808
964.946115039289,2.7449059,-19685.555,1768.705215405543,0.01521722199603778
969.9441156294197,2.7442365,-19681.221,1796.0358922913929,0.0
